Customer_ID,Customer_Name,Email,Phone_Number,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season,Season_Number
232,Tiffany Lawson,fburgess@mooney-little.com,(016)703-5671,Jacket,4,4039,16156,2023-01-03,Winter,1
233,Jillian Bryant,eringonzalez@hotmail.com,001-106-707-3516,Scarf,4,4591,18364,2024-01-19,Winter,1
234,Nathan Hansen,zcarey@mack-meyer.com,001-786-752-6965x4395,Sneakers,5,3597,17985,2023-03-26,Spring,2
235,Nancy Stokes,smithdestiny@yahoo.com,+1-262-229-5377x92353,Boots,3,1875,5625,2023-01-07,Winter,1
236,Heather Houston,zcook@moore.com,959-610-6332,Umbrella,4,2896,11584,2024-09-27,Monsoon,4
237,Patricia Mann,timothychen@yahoo.com,078-399-0584x53905,Loafers,3,3215,9645,2023-10-02,Autumn,3
238,Ms. Stacey Day,mckenzietran@davis.org,922.677.2151x0987,T-Shirt,2,1347,2694,2023-05-09,Spring,2
239,Matthew Torres,scottstacey@franklin-johnson.com,220-678-8235,Full-Sleeve Shirt,3,3238,9714,2024-09-23,Autumn,3
240,Nicole Schwartz,greenkristine@bryant.com,105-380-1551x962,Umbrella,2,4464,8928,2025-07-26,Monsoon,4
241,Glenn Morton,ian37@yahoo.com,+1-670-428-8430x59375,Umbrella,2,851,1702,2024-07-15,Monsoon,4
242,Robert Johnson,ian08@roberts.org,372.101.4310x56790,Umbrella,3,3643,10929,2024-06-07,Monsoon,4
243,Michael Johnson,amandagallegos@yahoo.com,(083)091-4015,Sneakers,1,1839,1839,2023-03-09,Spring,2
244,Brian Bonilla,clopez@gmail.com,+1-242-504-7462x9759,Full-Sleeve Shirt,5,1521,7605,2025-11-11,Autumn,3
245,Erin Fitzgerald,dhill@mejia.com,091.640.2094,Full-Sleeve Shirt,3,784,2352,2024-10-21,Autumn,3
246,Hannah Smith,mhorn@hotmail.com,001-494-834-3124x48329,Tank Top,4,2820,11280,2024-06-08,Summer,0
247,Marc Byrd,alexanderblackwell@yahoo.com,905-129-3928,Loafers,1,2976,2976,2024-09-03,Autumn,3
248,Carla Gates,sandrabaldwin@sosa.com,(554)567-4787x0367,Sandals,1,4439,4439,2023-07-16,Summer,0
249,Samantha Cobb,popedanielle@jones.com,+1-131-518-7787x1231,Sneakers,3,1153,3459,2024-04-15,Spring,2
250,William Rodriguez,sharonsmith@hotmail.com,601-705-1908x21016,Raincoat,5,4409,22045,2025-06-28,Monsoon,4
251,Jasmine Franklin,cassandraevans@gmail.com,301.953.6135x19908,Scarf,2,814,1628,2024-12-03,Winter,1
252,Lee Gardner,michelleramirez@hotmail.com,001-740-655-1809,Sneakers,4,2625,10500,2023-03-20,Spring,2
253,Alexander Lopez,james08@murphy.com,(070)006-5969x025,Light Jacket,2,4868,9736,2023-03-12,Spring,2
254,Susan Thompson,garciachristian@lopez.info,487.626.0037x4893,Raincoat,1,1292,1292,2024-07-19,Monsoon,4
255,Kaylee Robinson,whitneyallen@mckenzie-little.com,001-771-647-6982x46004,Sneakers,2,2019,4038,2023-04-12,Spring,2
256,Christy Harper,clarkmaria@hotmail.com,(290)420-3748,Blazer,3,3191,9573,2023-09-15,Autumn,3
257,Regina Moore,wkeller@hill.com,139.533.5234x4576,Umbrella,2,1618,3236,2024-07-11,Monsoon,4
258,Jenna Peterson,jasmine97@gmail.com,828.394.1996,Sneakers,1,3075,3075,2024-04-19,Spring,2
259,Ann Johnson,zpark@yahoo.com,+1-804-647-2334,Sneakers,3,1431,4293,2025-03-14,Spring,2
260,Jerry Simmons,heatherwalsh@gmail.com,144.834.2115x644,Raincoat,2,1039,2078,2024-06-06,Monsoon,4
261,Brian Velez,martha36@watson-johnson.com,(888)913-3828x87622,Scarf,1,538,538,2023-01-23,Winter,1
262,Victoria Martin,smithdustin@gmail.com,498.526.9620x30200,Raincoat,1,3102,3102,2023-07-12,Monsoon,4
263,Nathan Mathews,stephaniemartinez@webb.info,920-337-5463,Waterproof Shoes,2,891,1782,2023-07-12,Monsoon,4
264,Heidi Hill,adam27@hotmail.com,(299)321-2733,Sneakers,1,3250,3250,2024-04-23,Spring,2
265,Dawn Lin,mccartyandrew@mercer.com,097.674.9224,Jeans,1,2864,2864,2024-05-12,Spring,2
266,Kelly Cohen,christopherwilson@yahoo.com,715-273-8256,Sandals,5,4598,22990,2023-08-17,Summer,0
267,Todd Hamilton,dhenderson@yahoo.com,029.149.4177,Boots,5,1495,7475,2024-12-26,Winter,1
268,William Taylor,karenrodgers@wheeler.com,(522)104-9384x13648,Sunglasses,5,2410,12050,2023-07-15,Summer,0
269,Brandon Brown,brenda98@hotmail.com,+1-068-748-1942x8152,Sunglasses,3,2062,6186,2024-07-14,Summer,0
270,Sarah Miller,nicholasrichmond@jimenez.com,+1-893-449-8959,Raincoat,1,3219,3219,2023-07-25,Monsoon,4
271,Samuel Williamson,jenniferpacheco@yahoo.com,001-831-023-9561x4209,Full-Sleeve Shirt,4,4345,17380,2024-10-19,Autumn,3
272,Jeffery Stephens,alexrios@yahoo.com,769-871-3687,Loafers,4,4808,19232,2024-09-21,Autumn,3
273,Hunter Hobbs DDS,haley48@yahoo.com,+1-185-397-9614x725,Sneakers,2,3004,6008,2024-05-27,Spring,2
274,Justin Peck,daniel16@yahoo.com,350.851.7462,Cardigan,3,682,2046,2025-11-02,Autumn,3
275,Rebecca Nguyen,frankdanny@stein-graham.org,+1-019-472-8760x8218,T-Shirt,3,1945,5835,2024-05-28,Spring,2
276,Mark Webb,mmunoz@yahoo.com,(845)379-8697x5621,Blazer,1,860,860,2023-11-05,Autumn,3
277,Jacqueline Campbell,gordonnicole@mcconnell.org,384-870-3060,Raincoat,2,3205,6410,2023-06-28,Monsoon,4
278,Daniel Leach,catherine41@yahoo.com,(338)178-5979,Light Jacket,5,1418,7090,2023-03-04,Spring,2
279,Gloria Thomas,juliehale@young.net,951.966.2383x661,Loafers,3,4327,12981,2023-10-28,Autumn,3
280,Veronica Hernandez,grace36@bridges-summers.com,+1-113-745-5678x83757,T-Shirt,3,4634,13902,2024-03-27,Spring,2
281,April Jackson,dsmith@yahoo.com,+1-564-701-1302,Sandals,4,3554,14216,2024-06-12,Summer,0
282,Diana Mcdaniel,wongteresa@hotmail.com,892-914-3086x54592,Raincoat,3,3137,9411,2023-07-28,Monsoon,4
283,Melinda Thompson,zayala@lamb.info,(968)538-6203,Sweater,2,4493,8986,2024-01-07,Winter,1
284,William Jimenez,cody90@davies-rangel.com,125.523.3237,Tank Top,3,3004,9012,2024-07-28,Summer,0
285,Kimberly Keith,brian87@mcclure.com,001-629-019-7986x5253,Waterproof Shoes,2,3118,6236,2024-08-15,Monsoon,4
286,Amanda Gordon,wilkersonryan@pearson.com,+1-012-100-2137,Scarf,3,2423,7269,2023-01-21,Winter,1
287,Randy Martin,ghernandez@jackson.com,(131)035-1929,Blazer,4,1553,6212,2024-11-02,Autumn,3
288,Richard Herrera,uturner@hotmail.com,+1-090-494-9801,Sweater,5,4160,20800,2024-12-17,Winter,1
289,Allen Walters,mooremonica@gmail.com,970-492-2956,Light Jacket,5,2530,12650,2023-03-06,Spring,2
290,Jonathan Maldonado,spatrick@hotmail.com,001-826-367-1355x6117,Raincoat,2,2283,4566,2023-06-10,Monsoon,4
291,Chad Flynn,sanchezrobert@rodriguez.org,(298)828-0876,Sandals,4,2029,8116,2024-06-09,Summer,0
292,Todd Espinoza,rrivera@hotmail.com,139-147-9465,Umbrella,5,2649,13245,2024-07-01,Monsoon,4
293,Jose Gross,yyoder@wilson.com,693-483-4427,Umbrella,5,1222,6110,2024-09-15,Monsoon,4
294,Curtis Olson,robertellis@gmail.com,+1-518-055-7058x9666,Umbrella,5,2094,10470,2024-08-14,Monsoon,4
295,Debra Wise,mitchelljulian@yahoo.com,(513)584-1300,Raincoat,4,4898,19592,2024-06-16,Monsoon,4
296,Sylvia Durham,michaelamaxwell@hotmail.com,+1-122-603-3921x78425,Full-Sleeve Shirt,2,1391,2782,2024-09-11,Autumn,3
297,Linda Ross,matthewpatel@yahoo.com,001-327-645-6360x71063,Blazer,3,1706,5118,2024-10-02,Autumn,3
298,Jeremy Marsh,dayjeff@thomas.biz,001-124-700-3785,Waterproof Shoes,2,3314,6628,2024-08-09,Monsoon,4
299,Jennifer Anderson,xmurphy@smith.org,272.051.0680,T-Shirt,2,3210,6420,2024-03-03,Spring,2
300,Rebecca Williams,gbrown@daniel-parks.com,436-742-4245x0142,Cardigan,4,2041,8164,2024-11-25,Autumn,3
301,Eugene Brown,susanmoore@anderson.com,8335774188,Umbrella,4,2952,11808,2023-07-26,Monsoon,4
302,Kathryn Love,okramer@yahoo.com,001-985-517-6983x5474,Waterproof Shoes,3,2292,6876,2024-09-23,Monsoon,4
303,Evan Hunter,kyle27@herrera-cole.net,+1-713-603-3801,Umbrella,5,3173,15865,2023-06-03,Monsoon,4
304,Nancy Coffey,daniel99@yahoo.com,017.582.9314x0060,Jacket,4,583,2332,2024-02-25,Winter,1
305,Ricky Bowman,gbridges@dawson-rivera.com,621-885-8844x74492,Full-Sleeve Shirt,2,4055,8110,2023-09-11,Autumn,3
306,Aaron Weiss,mitchelllloyd@gmail.com,+1-496-331-2033x6399,T-Shirt,3,2282,6846,2023-04-03,Spring,2
307,Michael Hardy,douglas47@acosta.com,962-534-7563x026,Jeans,5,4353,21765,2024-05-25,Spring,2
308,William Garcia,tlittle@hotmail.com,+1-652-494-2089x4141,Sweater,1,986,986,2023-12-27,Winter,1
309,Christopher Simmons,dpratt@gmail.com,(436)956-7634x70053,Waterproof Shoes,2,4917,9834,2023-08-01,Monsoon,4
310,Brooke Gomez,dereksmith@harvey-taylor.com,+1-370-509-1972x0004,Sandals,2,3788,7576,2023-07-26,Summer,0
311,Cynthia Watson,qmartinez@hotmail.com,001-877-812-8713x16674,Blazer,1,4923,4923,2024-10-07,Autumn,3
312,Alan Riley,shuffman@hotmail.com,+1-207-298-0192x0348,Light Jacket,5,2532,12660,2024-05-07,Spring,2
313,Megan Dennis,jacobking@conway.net,(157)217-9421,Sandals,1,3209,3209,2024-08-05,Summer,0
314,Matthew Giles,kgray@morris.com,+1-630-192-8221,Umbrella,3,1797,5391,2023-08-23,Monsoon,4
315,Nicole Wilkins,qcobb@hotmail.com,(015)690-6134x615,Sandals,5,2171,10855,2024-07-27,Summer,0
316,Stanley Rich,btate@jordan.com,001-477-497-6334x657,Boots,3,3604,10812,2024-02-10,Winter,1
317,Rachel Harper,matthewthomas@yahoo.com,+1-579-297-7666x48105,Boots,1,1329,1329,2024-02-16,Winter,1
318,Henry Smith,nancyprice@love.net,880-283-2274x06025,Light Jacket,4,1568,6272,2023-04-16,Spring,2
319,Linda Velez,andrewgray@grant.com,948-306-1320x498,Umbrella,5,2822,14110,2023-06-08,Monsoon,4
320,Mark Baker,martintaylor@hotmail.com,759-407-2489,Waterproof Shoes,5,3707,18535,2023-07-28,Monsoon,4
321,Tara Duncan DVM,mariamiller@gmail.com,842-854-6752x86289,Loafers,5,3807,19035,2023-10-04,Autumn,3
322,Michelle Davis,laurabaker@wade.org,736-855-3955x159,Blazer,2,1015,2030,2024-09-11,Autumn,3
323,Raymond Waters,eric65@yahoo.com,517-584-7786x08719,Waterproof Shoes,4,2345,9380,2023-06-13,Monsoon,4
324,Amanda Stewart,ygomez@reyes.com,+1-322-125-9674x059,Sandals,2,919,1838,2023-07-22,Summer,0
325,Hannah Humphrey,vargaslauren@yahoo.com,434-589-8619x38773,Umbrella,3,4623,13869,2024-07-20,Monsoon,4
326,Sonya Wilson,cheryl00@yahoo.com,693-142-7207x5018,Umbrella,5,2702,13510,2024-08-03,Monsoon,4
327,Clarence Smith,phillipsjoseph@hubbard.com,035.631.3522,Sandals,5,4342,21710,2024-07-28,Summer,0
328,Pamela Woods,ithompson@yahoo.com,3470953034,Raincoat,5,551,2755,2025-08-17,Monsoon,4
329,Christian Gibson,wjohnson@gmail.com,365.950.8934,Sandals,1,2424,2424,2023-06-07,Summer,0
330,Mark Zamora,audreyrogers@yahoo.com,5957293340,Light Jacket,1,4302,4302,2023-03-26,Spring,2
331,Erin Brown,james08@johnson-goodwin.com,228.268.3207,Sweater,2,557,1114,2023-01-03,Winter,1
332,Jessica Hughes,carlos40@johnson.net,510-821-4930x7058,Raincoat,3,4397,13191,2023-08-08,Monsoon,4
333,Bradley Dougherty,tonya98@riley.org,(995)642-3220x27135,Sweater,2,1795,3590,2025-12-10,Winter,1
334,Christine Webster,wfranklin@kaiser.com,(602)911-5074x428,Cardigan,5,3123,15615,2023-10-21,Autumn,3
335,Ryan Davis,smithgerald@gmail.com,001-563-049-1023x161,Light Jacket,4,2905,11620,2024-03-21,Spring,2
336,Lauren Turner,barbara32@yahoo.com,(020)501-7111x1501,Jeans,4,4049,16196,2024-03-08,Spring,2
337,Edward Moore,qclark@hotmail.com,001-942-482-5629x95507,Raincoat,5,3953,19765,2024-07-18,Monsoon,4
338,Kimberly Davis,brownsamantha@hotmail.com,743-882-3873,T-Shirt,3,4321,12963,2023-04-25,Spring,2
339,Julie Lutz,fsmith@duran.org,001-704-752-8195x71567,Raincoat,4,4075,16300,2024-09-03,Monsoon,4
340,Curtis Stone,rachel88@shaw-holmes.net,216.470.3944x980,Light Jacket,3,606,1818,2024-05-28,Spring,2
341,Vicki Taylor,vaughnthomas@yahoo.com,+1-965-741-8551x91569,Sunglasses,1,1951,1951,2024-06-28,Summer,0
342,Jason Ray,earmstrong@hotmail.com,(281)828-9565x892,Umbrella,3,3887,11661,2023-07-23,Monsoon,4
343,Jacob Gibson,gillespiechristopher@lyons.com,001-015-991-7653x431,Raincoat,1,3254,3254,2023-07-10,Monsoon,4
344,Larry Davis,crystal10@terry.com,2257572813,Light Jacket,2,2570,5140,2024-03-15,Spring,2
345,Cassandra Knox,denisemckenzie@hotmail.com,001-986-618-5862,Full-Sleeve Shirt,3,3646,10938,2024-10-06,Autumn,3
346,Michael Cooper,catherinesimpson@gmail.com,721.951.5233,Tank Top,2,4917,9834,2023-07-10,Summer,0
347,Christopher Juarez,nicholas01@banks.com,721.613.7229x220,Scarf,5,2734,13670,2025-02-21,Winter,1
348,Pamela Burke,woodmichael@clark-flynn.com,359-236-5898x4848,Shorts,5,4458,22290,2024-07-27,Summer,0
349,Daniel Knox,whitevictoria@arnold.com,(987)896-6434x947,Tank Top,1,4217,4217,2024-06-13,Summer,0
350,Donna Duran,campbellkeith@waller.biz,117-674-1795,T-Shirt,2,2178,4356,2024-05-10,Spring,2
351,Gerald Turner,collinskathy@francis-brown.com,062-180-2226x277,Blazer,2,2262,4524,2023-11-24,Autumn,3
352,Brenda Huerta,mariapeck@hotmail.com,543.612.9570x0040,Jeans,4,1211,4844,2024-05-21,Spring,2
353,Thomas Cooper,mmills@hotmail.com,001-280-180-7307x6501,Loafers,4,3601,14404,2024-10-28,Autumn,3
354,Lisa Martinez,davenportamy@gmail.com,+1-487-921-7773x08122,Shorts,2,1914,3828,2024-07-25,Summer,0
355,John Hill,hollydaniels@hotmail.com,148.416.0210x0758,Waterproof Shoes,1,4895,4895,2024-09-07,Monsoon,4
356,Daniel Jones,nbradley@hensley-green.com,111-964-8232,Sandals,1,4414,4414,2023-08-02,Summer,0
357,Joshua Cervantes,stokesbrandon@smith.com,947-796-5089,Umbrella,3,946,2838,2024-07-28,Monsoon,4
358,Sandra Rodriguez,amanda46@moore-wade.com,(925)446-2084,Jeans,1,613,613,2023-04-28,Spring,2
359,Troy Robertson,belltamara@mclean.com,7065383775,Waterproof Shoes,2,1051,2102,2023-08-21,Monsoon,4
360,April Harris,stephaniefleming@howard-stewart.com,103-830-1380,Sandals,1,3469,3469,2025-07-28,Summer,0
361,Karen Garrett,clarkandrea@gregory.info,(462)051-8161,Raincoat,3,3138,9414,2024-09-10,Monsoon,4
362,Angela Horn,coffeybrandy@carr.com,001-362-749-4324x7433,Blazer,4,2332,9328,2023-09-09,Autumn,3
363,Crystal Osborne,smithgregory@jackson-french.org,7186328707,Jeans,1,4007,4007,2024-03-20,Spring,2
364,Stephanie Boyer,thomas22@griffin.biz,+1-091-248-9155,Sandals,4,4319,17276,2024-06-24,Summer,0
365,Cole Morales,eric82@walter.com,+1-172-147-4176x978,Blazer,1,1655,1655,2023-09-12,Autumn,3
366,Krista Williamson,amanda30@gmail.com,+1-033-582-1498,Tank Top,4,1370,5480,2024-08-10,Summer,0
367,Theresa Martinez,mckenzielawson@johnson.com,325.522.0980x1831,Umbrella,5,2657,13285,2024-07-12,Monsoon,4
368,Maurice Smith,gutierrezryan@yahoo.com,+1-395-570-8665x9192,Sandals,1,1767,1767,2025-06-24,Summer,0
369,Sheila Murphy,alexandrianewman@hogan.org,177.306.1529,Blazer,1,2247,2247,2024-11-09,Autumn,3
370,Jennifer Fletcher,martinalyssa@chen.com,001-796-732-2142x2062,Boots,1,2244,2244,2023-02-14,Winter,1
371,Angela Welch,owensthomas@hotmail.com,295-152-1952x62492,Jacket,5,2653,13265,2023-02-09,Winter,1
372,Margaret Hernandez,sharon23@murray-berger.com,515.327.1147,Boots,5,588,2940,2024-01-16,Winter,1
373,Lisa Townsend,andrewnguyen@yahoo.com,567.873.0691,Waterproof Shoes,1,2254,2254,2024-09-05,Monsoon,4
374,Ashley Sherman,ntyler@hotmail.com,484.116.1192x66481,T-Shirt,1,2398,2398,2024-04-02,Spring,2
375,Sabrina Anderson,benitezalexander@hotmail.com,4336174550,Full-Sleeve Shirt,5,3172,15860,2024-09-23,Autumn,3
376,Jose Martinez,petersonandrew@clark-pope.com,7313258883,Sneakers,3,2511,7533,2023-05-27,Spring,2
377,Ryan Thompson,piercedana@phillips-chapman.com,6169765934,Jeans,2,3493,6986,2024-05-27,Spring,2
378,Evan Lopez,chavezeric@bennett.com,001-783-967-8596x47170,Cardigan,3,3961,11883,2024-11-02,Autumn,3
379,Elizabeth Graham,lesliespencer@yahoo.com,001-436-457-2374x304,Sweater,1,2069,2069,2023-02-01,Winter,1
380,Alexandra Mcdowell,richardberger@yahoo.com,145.399.8068x765,Light Jacket,4,3809,15236,2024-03-05,Spring,2
381,Tammy Miller,debra29@collins-edwards.com,374-726-6700,Shorts,2,4835,9670,2024-06-18,Summer,0
382,Kim Thomas,cclark@gmail.com,001-203-792-3395,Blazer,4,3305,13220,2024-11-10,Autumn,3
383,Robin Watson,cassandraweber@fernandez-hamilton.com,+1-926-777-3543x142,Shorts,4,3290,13160,2023-07-11,Summer,0
384,Vanessa Rodriguez,robert81@hotmail.com,(794)289-8827,Jeans,2,1615,3230,2024-03-20,Spring,2
385,Madison Wells,davismatthew@hotmail.com,804-828-2097,Jacket,3,1405,4215,2023-02-12,Winter,1
386,Javier Wise,chelsea75@gmail.com,349-800-7624x87179,Blazer,2,3997,7994,2023-11-08,Autumn,3
387,Nancy Wright,stephen40@wright.com,7547329743,Scarf,5,2290,11450,2023-02-01,Winter,1
388,Katherine Howard,ericbailey@hotmail.com,001-050-626-7478x2665,Sneakers,4,3088,12352,2024-05-27,Spring,2
389,Danielle Rodgers,reednicholas@yahoo.com,001-733-964-3643x6263,Full-Sleeve Shirt,3,1038,3114,2024-09-06,Autumn,3
390,Kathryn Thomas,anne86@gmail.com,001-689-668-7355,Raincoat,5,1973,9865,2023-07-06,Monsoon,4
391,Heidi Campbell,marywilson@hotmail.com,(760)017-4120,Waterproof Shoes,3,1253,3759,2024-09-16,Monsoon,4
392,Ashley Young,granterica@payne-bowman.com,168-128-3587x83902,Boots,2,3912,7824,2024-01-26,Winter,1
393,Thomas Taylor,langamy@gmail.com,(649)371-1132,Tank Top,5,2304,11520,2023-08-23,Summer,0
394,James Lane,leejessica@chavez-dawson.org,159-410-9792x757,Shorts,2,2396,4792,2024-06-24,Summer,0
395,Kelly Garcia,michelle21@hotmail.com,2237752033,Full-Sleeve Shirt,3,4880,14640,2024-09-17,Autumn,3
396,Jessica Wong,eric80@yahoo.com,001-517-369-5625x215,Waterproof Shoes,5,2056,10280,2025-07-04,Monsoon,4
397,Jason Fernandez,danieljordan@levine.com,+1-785-771-2720x7592,Light Jacket,5,3050,15250,2024-05-02,Spring,2
398,Shirley Cook,luis25@hotmail.com,(884)511-2568x66156,Raincoat,1,2967,2967,2023-07-13,Monsoon,4
399,Lorraine Fisher,marilynmcgrath@rogers.com,548.865.7428,Blazer,5,2367,11835,2024-11-25,Autumn,3
400,Shannon Griffin,avilacourtney@richard-melendez.info,(242)127-4016x7247,Raincoat,5,2525,12625,2023-08-10,Monsoon,4
401,Holly Shaffer,danielroberts@taylor-jacobs.biz,0931966089,Blazer,3,4271,12813,2023-09-10,Autumn,3
402,Christopher Greene,lauren71@price.com,001-145-156-2257x787,Shorts,2,3525,7050,2024-07-03,Summer,0
403,Eric Sharp,russellbrittany@harrington-castillo.org,033-469-7825x09813,Jeans,5,3229,16145,2024-05-14,Spring,2
404,Sara Shaw,tmathews@nelson.com,(378)050-2404,Jeans,2,2714,5428,2024-05-01,Spring,2
405,Adam Bullock,christianmitchell@wang-carney.com,403.122.1129x1668,Sweater,3,3624,10872,2024-02-10,Winter,1
406,Joseph Fuller,grantkeller@hawkins.com,071.100.7732,Waterproof Shoes,2,575,1150,2025-09-10,Monsoon,4
407,Joshua Gomez,ronald36@sweeney.com,922-909-3668,Jeans,5,2857,14285,2024-04-28,Spring,2
408,Joel Villarreal Jr.,martinmarquez@martinez.com,4896226756,Sweater,5,2540,12700,2023-12-10,Winter,1
409,Katherine Guzman,brycetran@banks.com,(146)014-6895x8560,Sandals,4,2151,8604,2023-08-17,Summer,0
410,Kayla Smith,howard50@jenkins.com,+1-936-250-7414,Waterproof Shoes,3,1271,3813,2024-07-23,Monsoon,4
411,Jason Olsen,meganmartinez@yahoo.com,102-016-6510,Shorts,4,4657,18628,2023-06-28,Summer,0
412,Mathew Spence,morrisdaniel@yahoo.com,+1-462-167-9970x44836,Full-Sleeve Shirt,3,4782,14346,2024-10-09,Autumn,3
413,Sandy Cannon,patriciahill@green-pope.com,001-248-291-0793,Light Jacket,3,1040,3120,2023-05-14,Spring,2
414,David Crosby,wwhitehead@ramos-johnson.com,473.538.5763,Umbrella,3,2528,7584,2024-06-23,Monsoon,4
415,Tracy Lewis,jbarker@hotmail.com,001-928-878-7552,Full-Sleeve Shirt,3,2637,7911,2024-10-19,Autumn,3
416,Stephen Fleming,meredithjames@hotmail.com,280.890.7647x06507,Raincoat,1,529,529,2023-07-05,Monsoon,4
417,Justin Lambert,rharris@phillips.biz,2549450792,Waterproof Shoes,5,4740,23700,2024-09-01,Monsoon,4
418,Steven Edwards,rellison@hotmail.com,001-644-504-7949x4644,Boots,2,4716,9432,2024-02-20,Winter,1
419,Jamie Gutierrez,donald67@gmail.com,001-540-466-8169x548,Umbrella,3,908,2724,2024-06-28,Monsoon,4
420,George Mcintyre,beckyklein@yahoo.com,(044)820-8382,Sneakers,1,2083,2083,2024-04-23,Spring,2
421,Shannon Chambers,beverly41@hotmail.com,(754)994-4956,Jacket,3,3266,9798,2023-02-20,Winter,1
422,Nancy Hampton,jameshoover@robinson.com,097-354-6242x613,Shorts,5,4861,24305,2023-07-19,Summer,0
423,Danielle Greer,salazarkatherine@hotmail.com,581-615-2388x985,Jeans,4,4180,16720,2023-03-28,Spring,2
424,Cory Espinoza,perezann@ross-fletcher.com,001-209-982-2371x37830,Jeans,5,1393,6965,2023-05-01,Spring,2
425,Alice Alvarez,robertdavis@yahoo.com,+1-522-619-6585,Light Jacket,1,3887,3887,2024-03-24,Spring,2
426,Edwin Moore,emily84@gutierrez.info,699.846.1649x154,Sandals,1,4530,4530,2024-06-22,Summer,0
427,Jesus Cruz,fwilliams@gmail.com,230-704-1293,Umbrella,5,890,4450,2023-07-26,Monsoon,4
428,Robert Christian,victor19@thomas-young.com,001-328-799-4188,Light Jacket,3,4799,14397,2023-04-28,Spring,2
429,Kenneth Quinn,martinalbert@hotmail.com,+1-298-461-6774,Cardigan,4,794,3176,2024-11-17,Autumn,3
430,George Cox,jeremyrodriguez@hutchinson.com,(178)331-3900,Tank Top,3,4665,13995,2024-07-03,Summer,0
431,Michael Allen,hansonrobert@gardner.net,116-763-5897x801,Boots,4,4701,18804,2023-02-10,Winter,1
432,Vincent Lopez,stefanie74@james-martinez.com,(321)405-5600,Boots,3,4525,13575,2024-02-21,Winter,1
433,Jill Burnett,palmerann@harris.net,001-199-663-8501,Boots,5,2683,13415,2024-01-15,Winter,1
434,Jonathan Reese,avilaphillip@glenn.com,+1-942-863-7251x477,Umbrella,1,1204,1204,2024-09-27,Monsoon,4
435,Lori Reese,tmoore@yahoo.com,001-905-126-9835,Sweater,4,3446,13784,2024-12-03,Winter,1
436,Colton Lyons,jefferyhampton@hotmail.com,001-063-327-2556x10085,Umbrella,5,3013,15065,2023-09-09,Monsoon,4
437,Sarah Smith,rojasleslie@hotmail.com,001-541-188-0840x8007,Shorts,4,2460,9840,2024-07-12,Summer,0
438,Darrell Flowers,blee@hill.biz,(771)511-2547x28454,Full-Sleeve Shirt,5,3807,19035,2023-11-12,Autumn,3
439,Tara Wilcox,bdavis@gmail.com,+1-146-634-1917x932,T-Shirt,5,2359,11795,2024-03-01,Spring,2
440,Julie Thomas,russellterri@graves.com,525.719.2231,Loafers,4,4394,17576,2024-09-24,Autumn,3
441,Allison Howard,austin39@bernard.com,959-301-8132x5195,T-Shirt,5,1059,5295,2024-04-15,Spring,2
442,Steven Sanders,millershannon@yahoo.com,069.338.1872,T-Shirt,2,3573,7146,2025-05-25,Spring,2
443,William West,katiepotter@myers-lee.net,(358)065-2898x034,Light Jacket,3,904,2712,2023-05-17,Spring,2
444,Dennis Hall,rachaelbaker@gmail.com,640-062-9246x33692,Cardigan,4,4166,16664,2024-11-18,Autumn,3
445,Kristin Campbell,rachelking@hotmail.com,001-499-276-4147,Raincoat,1,3564,3564,2023-08-19,Monsoon,4
446,Claudia Coleman,wanderson@hotmail.com,+1-465-356-3292x85593,Sneakers,4,2494,9976,2024-03-12,Spring,2
447,Steven Clayton,victor49@melton.net,001-376-944-6075x1505,Raincoat,2,4382,8764,2024-08-14,Monsoon,4
448,George Perez,jameshayes@gmail.com,747-304-2989x445,Raincoat,4,2625,10500,2023-06-26,Monsoon,4
449,Alexis Reed,rhonda87@gmail.com,775.445.6092,Cardigan,2,962,1924,2024-11-18,Autumn,3
450,John Castaneda,kevin20@gonzales-guerra.com,583-781-3467,Cardigan,4,3984,15936,2024-11-11,Autumn,3
